Text,Label,Sentiment
If you live in #Erewash ..... DO NOT vote for @maggie_erewash .....she wants to cull 2% of UK Barn Owls for a luxury high speed train that will expand 4 airports destroying our climate! Labour want #hs2 but the Labour Candidate @catkinson80 has true #ClimateChange credentials! https://t.co/9oeb5ehwgJ,0,negative
So ?billions for #HS2 but British trains in 21st century can act like medieval latrines just dumping human waste on railway lines?  @Jesse_Norman @transportgovuk @PublicHealthEng https://t.co/Ts717PR5P0,0,negative
"If you make this all about Brexit you will fail. The only thing I care about is stopping #HS2. Cannot vote for you therefore, or the @conservatives or @UKLabour .\n\nWill be voting @TheGreenParty on this issue and all things concerning #climatechange https://t.co/RJQRUi9N6a",0,negative
The UK needs #HS2 like a fish needs a bicycle - shame that there are so many dodged bicycle salesmen out there. Do you think ?100Bn of 'other people's money' encourages them? https://t.co/a3fhb9cpPd,0,negative
"Exactly, just think what they could do with ?100billion.\n\nSadly #HS2 will just be built between Old Oak Common and Crewe to satisfy the needs of big business, superports and freight. The North will get bits and bobs and the countryside and climate will be the losers. https://t.co/sOg25bK15P",0,negative
"Totally agree the rail network needs improving, nowhere more so than in the North of England where commuters still pay extortionate sums to travel on leaky, delayed and often cancelled pacers. We need clean local transport in and out of cities, electric bus routes etc NOT #HS2 https://t.co/GpnQIWU6Aq",0,negative
Is this for real? Man leading ¡°independent¡± review of #HS2 is former chairman of HS2 company and deputy (critic of HS2) hasn¡¯t been allowed to input into final report?  https://t.co/4hVrPLlVTF,0,negative
Shame he wants to stay in EU and build #HS2 as he would have no problem putting pressure on Boris if he did. https://t.co/7zV25sTNRD,0,negative
#HS2 inews\n\nHS2? Does anyone really care any more how long it takes to get from London to Manchester? And we know how we might be able to put ?100bn to better use. \n\nhttps://t.co/qb5kluocwh,0,negative
Easy to run a train when you ban people from travelling because they have their own mind. #hs2 #China #humanrights #motherfucker https://t.co/0LGkPlXHgm,0,negative
"It's OK, we don't need #HS2, 'TFL have already built it...\n\n(via @ianvisits ) https://t.co/DpUv6tJtgg",0,negative
It is alleged that #HS2 officials may have misled both their own board and parliament. How can the project be allowed to go ahead until this matter is cleared up? https://t.co/JmmMYOL1gJ,0,negative
"Rates of home insulation in Britain have crashed since 2012. #fauxgreen #Tory govts. spending on #climatechange is clearly less important than vanity projects like   #HeathrowExpansion, #HS2 and #HinkleyPointC. https://t.co/UlPwTNqqzr",0,negative
"Cash needed for #NHS, tax rises looming, no police on our streets, but the #HS2 Gravy Train rolls on.  ?9k in cycling to work, ?10k for the gym, ?17k in Childcare Vouchers, ?180k in life protection.  Total spend over ?500 in March alone of ?137,192,043. https://t.co/cRUihd6DI5 https://t.co/uJm9ZfctzT",0,negative
#HS2 #Trains #Railways I'm starting to think our government is being controlled or paid by someone who wants to utterly destroy the UK and it's people. https://t.co/zEvElEyJS0,0,negative
The #greenwashing of #hs2 is like when you finish a project and realise you didn't think it through properly so you just cover it with glitter and hope no-one notices,0,negative
The London and South East bias at the heart of railway funding allocation exposed https://t.co/K5IKL5TwWf #rail #transport #HS2 #NorthernPowerhouse #TheresaMay,0,negative
Because the removal of European oversight will make it easier for UK Politicians and major UK  players (off shore) to control us poor saps and suck at our tax teat #HS2 https://t.co/RMC37T7fRz,0,negative
What utter #bollox!\n\nI travel to #Leeds quite regularly.\n\nIt always seems quite busy.\n\n#HS2 sucks.\n\n#HS2 will bleed every other rail [and other] project dry.\n\nWe will be left with a #WhiteElephant with shitty replacements for #AONB.\n\n#OpenYourEyes https://t.co/FWA06SG14j,0,negative
"I think what we really have is @hs2ltd enriching @10DowningStreet's chums and endless drivel from #hs2 #bullies defending the ""right"" to shaft the #Taxpayer for ?100 #Billion+. #HS2 sucks https://t.co/5pQ383nNWZ",0,negative
OR get this Govt to STOP the destroying of 98 Ancient Forests because of #hs2. Better still get Govt to SCRAP #hs2 save 98 Ancient Forests and save ?100BILLION. https://t.co/CZ2PtWMO6v,0,negative
The Chinese want their bit on Britain's railways. This can't be good... Example: https://t.co/z990fSHXR4 Remember this? An example of why the Chinese should never step in for Britain's railways. @RAIL #HS2 https://t.co/yozoCdAaDA,0,negative
Wasting ?100 billion of our money? Devastating environment AND climate. Won¡¯t help the north. Sucks funding from rest of delapidated UK rail system. Mismanaging funds. Filling @KPMG coffers. Come on @jeremycorbyn see reason stop beholding @TSSAunion. #hs2 https://t.co/e0CCcJvr3S,0,negative
"It's like Hinckley; huge subsidies, guaranteed by tax payer revenue, no business case, damaging to the environment and a colossally corrupt waste of money #HS2 https://t.co/cyb4Gl1yK8",0,negative
piece of tranquility in a built up area to be wiped off the face of the earth for the #HS2 white elephant that @10DowningStreet is already looking to sell to someone abroad as apparently UK are incapable of doing it ourselves unless it's to let Branson off the hook #EastCoastRail https://t.co/Zx9jwVmUjQ,0,negative
An Organisation that treats people like scum GIVEN AWAY to a totalitarian regime with appalling human rights record. How apt! We pay they give it away. #HS2 https://t.co/J8SUSF7PZq,0,negative
The UK will spend ?100BILLION on #hs2 which has been shown time and again to be based on Fictitious figures some of which are downright lies and others wild Guesses. Figures that not in dispute are that over 80% in ALL polls have said the UK public don't want #hs2 CANCEL #hs2 NOW https://t.co/ImfP4ByqMW,0,negative
Corporate #Bullshit #whitewash from @hs2ltd.\n\n#HS2 is a massive mistake.\n\nWe already have beautiful swathes of #AONB thanks.\n\nWe do not need a #whiteelephant trampsing through. https://t.co/F5yuXbFRdF,0,negative
"As long as the #HS2 budget is ringfenced within total DfT spend, this is the existing network being starved of investment to pay for a ?56bn new line nobody wants. Enjoy your commute... https://t.co/VhOlsAHg9S",0,negative
Terrible #HS2. Your engineer promised not to retain the trees for as long as you could ... and your contractor starts cutting them down the next morning. https://t.co/ghtjhP6fuW,0,negative
#HS2 (High Speed #Railway line 2) is trying to pretend it is environmentally-friendly but @HS2theTruth reports that it would need the proposed Hinkley nuclear power station or onshore wind turbine farm the size of Bristol to power it. (#StopHS2 #Rail #Railways #Trains #Transport) https://t.co/NjUXjO6jrt,0,negative
"Last night we met with #HS2 community engagement &amp; asked them not to cut down trees that act as a noise, dust &amp; visual barrier. After being assured they would remain until next year, they started destroying them today. WTF is wrong with them? ?@stophs2? https://t.co/EjdKxpkmWa",0,negative
"Even Justine Greening on Politics today said Infrastructure Projects get to much attention by Government and Education, Health etc gets forgotton as it is long term planning and Benefits and NOT headline Grabbing. CANCEL #hs2 NOW &amp; use money for ESSENTIALS.",0,negative
#HS2 will be the biggest white elephant for a generation. The UK needs local/regional solutions for transport not vanity solutions to satisfy politicians. https://t.co/FH0TJkR8Lj,0,negative
"Woodland Trust says #HS2 is the most environmentally destructive infrastructure project the UK has seen in decades, slams 'green corridor' plan as 'greenwash nonsense.' https://t.co/JuGaiUZUTm #rail #transport #environment #TheresaMay",0,negative
"Well if you agree, why will #HS2 not be carbon neutral for 60 years and if you look at the CO2 resulting from its unnecessary construction a total disaster. You really would say anything. Shameless. https://t.co/9WWZyC6HkW",0,negative
One thing in that representation is true - the trains will travel in wide shallow cuttings (with ugly gantrees of course) so there will be no view whatsoever from the windows #HS2 https://t.co/suWa1tMzxM,0,negative
#HS2 sucks.\n\n#HS2 is inhabited by #bullies and is nothing more than a #GetRichQuickScheme for chums of @10DowningStreet. https://t.co/bQliAdBpML,0,negative
"We are told by #HS2 that they approved the Rolling Stock Depot move from a Greenbelt location surrounding the 6,000 inhabitant village of New Crofton to a brownfield motorway site in Leeds in December 17 but Chris Grayling has kept this decision in his in tray all year #HS2Fail https://t.co/ihHWCiGdd9",0,negative
"This is utter bollocks. @hs2ltd are cutting down swathes of irreplaceable ancient woodland which @BBCSpringwatch recently cited as one of our most important habitats. They are ""replacing"" it with ""trees"" - actually scrubby natives which won't drop leaves on the line #HS2 https://t.co/wLAdEtyxq6",0,negative
"#HS2 'Take all the trees put 'em in a tree museum, charge us a dollar and a half just to see em' \n'You don't know what you got till its gone' https://t.co/xkFKwRsPP3",0,negative
To create the 'uprecedented' #HS2 Green Corridor an 'unprecidented' number of Ancient Woodlands and trees that have taken hundreds of years to grow. Why don't we 'cut down paradise to build an unprecented #HS2 Parking Lot' - great. https://t.co/e4XV5fDwNj,0,negative
"With #HS2 , #HeathrowExpansion , #Brexit (a public vote on the deal not the referendum) and #upskirtingbill going against public I can now completely understand why living #offgrid is preferable than dancing to the tune of the idiots of government.",0,negative
"Genuine question... why do Scotland, Wales and NI have to pay for all of Englands massive, ridiculous infrastructure projects? #HS2 #HeathrowExpansion",0,negative
"Zac Goldsmith, Justine Greening, Greg Hands, Theresa Villiers all voted against #HeathrowExpansion these were the exact same people whipping MPs to vote for #hs2 whose environmental destruction is far far greater than #HeathrowAirport #Heathrow \n\nhttps://t.co/AXC883scsw https://t.co/oE4BCekys3",0,negative
A cautionary tale for those that voted 4 #Heathrow exp believing the DFT actually care about environmental protection... #HS2 https://t.co/p8vkXYxPN1 HS2 route has been planned to cut through the heart of an AONB! #conservatives #labour,0,negative
Shocking Government attempt at greenwash! #HS2 would plough through 98 irreplaceable ancient woods. ?55 billion should be spent on transport that people need - not a vanity project that will benefit few.  https://t.co/riv1GsWCQb,0,negative
"Such a shame Swansea Bay has been pulled, it costs a fraction of the #HS2 vanity project. #Tidal energy is predictable and constant unlike wind and would be a great addition to our mixed energy resources https://t.co/WF7KJ0r2Lm",0,negative
"Bloody hell @bbcmtd, #HS2 say their bullshit 'green corridor' will consist of 33sqkm of new AND EXISTING habitats. Like what they aren't destroying is some sort of bonus. Can't you read a press release?",0,negative
"What with #HS2, #HeathrowExpansion, #fracking, blocking of onshore #wind, decimation of domestic #solar, cancellation of Swansea #tidallagoon, new road building programme, it seems that we might just as well forget about the elephant in the room: #ClimateChange. What's on telly?",0,negative
What TOSH! @UKLabour support #hs2 which is draining ALL Classic Rail of Money and will continue to do so for decades to come. Do what OVER 80% of UK want and Cancell #hs2 NOW! https://t.co/GgIY9AWU2p,0,negative
It¡¯ll be the Greenest Corridor ever.....it¡¯ll be even greener than the greenest thing on the planet....you¡¯ve never seen anything this green.....and it¡¯ll be big....it¡¯ll be the biggest corridor ever.....not even Trump has a corridor this big......#hs2 adopts Trump school of PR! https://t.co/x4N8FJIaCL,0,negative
With all the #destruction &amp; #pollution #hs2 is going to cause London will be under water. Another reason not to build the vanity project. https://t.co/RCHCJxfJmj,0,negative
"And goodness knows where they're going to get the extra 67% (on top of existing GB rail network needs) of energy required for the gas guzzling, ancient woodland destroying #HS2 (figs from an FOI request) https://t.co/4ZzYXQuL5A",0,negative
"RT StrettonFest ""RT WoodlandTrust: More than 40 hectares of rare #AncientWoodland will be destroyed by #HS2. The only thing unprecedented about their ""green corridor"" it is the amount of ancient woodland the railway will destroy. HS2ltd #StandUpForTrees https://t.co/WQ8hXnfaSv""",0,negative
But they don't think #HS2 or #Trident or #HeathrowExpansion (all of which will devastate the environment) is too expensive... https://t.co/DWdtmGMtuE,0,negative
#HS2 producing misleading promotional information yet again. The promo video shows a train in tunnel with statement under train indicating that 50% of route is below surface. They must mean 50% is either in tunnel or cutting because only 22% of Ph1 is actually in tunnel. https://t.co/vazus62lle,0,negative
We already have huge unspoilt areas Matt.\n#AONB. \nWe don't need it all ruined / destroyed by your #GetRichQuick scheme aka #HS2.\n\n#HS2 sucks. https://t.co/exOruyVBEx,0,negative
Badass of the day goes to @joerukin of @stophs2 who tried to get Nus Ghani MP to listen to clear reasons why @HS2ltd are just lying about genuine green credentials of the terrible waste of our money and destruction of our land that #HS2 truly is https://t.co/nyDV9J9jE2,0,negative
"And now what is really happening.....#hs2 is destroying over 100 ancient woodlands, killing 2% of UK Barn Owl Population, destroying an AONB, several SSSI, potentially a rare Chalk Stream and an Aquifer supplying 20% of London¡¯s Water #GreenCorridor https://t.co/tItArH1wDm",0,negative
"#HS2 Backed by the #Government, the #Labour #LibDem #SNP opposition and vested interest all will be responsible or complicit in the mass destruction of the #English countryside; and for what? nothing! A total waste of ?70 billion plus! https://t.co/lTHGPswKBG",0,negative
"In my list of things that can do one, and are simply about making the very rich richer while destroying everything in their wake, #HS2 comes a very close second to #Brexit https://t.co/Ij0jIddxht",0,negative
"No it doesn't make sense. But 9 sq km (3.5 sq miles) isn't very much, I bet their depots cover more land than that. #HS2 green corridor BS https://t.co/XU8fP7OrO6",0,negative
Hitachi make High Speed Trains with Nippon Sharyo who once employed George Osbornes Father in Law to lobby for #hs2 in UK....Hitachi also could be building the new  Nuclear Power Station in North Wales.....now there¡¯s a coincidence.....#NorthernPowerhouse #OneNorth  #hs2 https://t.co/jASLytEgDr,0,negative
"#HS2 green corridor is a missed opportunity. Relying on the Community Environment Fund to undo damage and improve habitat creation/connectivity is flawed. Of ?1.3m so far allocated ?0 will be spent for this purpose. New approach needed if HS2 is ever to be ""more than a railway""",0,negative
"Like ¡°smashing a Ming vase and replacing it with bargain basement crockery¡±.\n\nThe myth of planting new trees to ¡®replace¡¯ wildlife-rich ancient woodlands deliberately destroyed for ¡®development¡¯, in this case High Speed Rail #HS2\n\nhttps://t.co/rt56MU0CoB \n@deankirby_  @theipaper",0,negative
"As you well know, and an FOI request has just revealed, #hs2 will need 67% more energy than the current GB entire network. It is entirely disingenuous to call it green https://t.co/4grBukuE54",0,negative
This is utterly incredible.....on the day #hs2 launch their Tree Planting Greenwash......an FOI has revealed the staggering Power requirements to run #hs2 .....67% of current electricity used by all UK rail....just 13 stops! @TheGreenParty @jon_bartley @CarolineLucas https://t.co/vIwhpXrTnQ,0,negative
And there¡¯s your answer....#hs2 really is wrecking the North....this is a disgrace.....@AndyBurnhamGM @yorkshirepost @MENnewsdesk #northernpowerhouse #OneNorth https://t.co/F3Tv6AFvgX,0,negative
#hs2 supporter showing off his new word. Well done #wannabe. Now back to the Marlboro lights &amp; saving elephants. Bless. https://t.co/vkPisgcIZZ,0,negative
More evidence #HS2 isn't needed. If transport links to London defined the North South divide. #Manchester #Leeds #Sheffield don't need #HS2 https://t.co/2M4L9GKrcf,0,negative
I think he's supposed to be fitting in to his Monday schedule the planting of a tree to symbolise #hs2's green credentials. Planting trees doesn't compensate for the loss of irreplaceable ancient woodland. https://t.co/QSTi1ZqtYp,0,negative
On a half empty high speed train to London @SophyRidgeSky we can get to London in 2 hours but Manchester @MediaCityUK takes 3 hours. Please ask @SCR_Mayor why he backs #HS2 which is delaying @Transport4North vital Yorkshire rail electrification ? https://t.co/H76PVvFUel,0,negative
"Not much stablility at #HS2. Extraordinarily high staff turnove (6 property directors in the last 5 years), rocked by scandal after scandal and nobody wants it apart from vested interests. https://t.co/imQWZXTuAG",0,negative
"7:14am cancelled, 8:14am delayed #HS2 will be exactly the same!!! Sort the issues now not before spending millions on a another broken track!! #publictransport",0,negative
Look how empty #HS2 trains would be based on current demand. Shocking that politicians are not looking at the numbers. None are good. https://t.co/0wzGDk5iwN,0,negative
Beautiful views from #RoaldDahl trail #GreatMissenden this morning. Come and enjoy it before it's ruined by #HS2 construction. #Chilterns #AONB https://t.co/a0bTJmJxhv,0,negative
"We¡¯ve been asking @hs2ltd since 2017 to release open source data to prove their false #HS2 property estimates their own maps say are 50% wrong, their response last night - the decision is made get over it ! @lisanandy https://t.co/nTIb4kZsTx",0,negative
Don't you think it is wrong to try and expose small companies to #HS2 which is clearly a financial disaster https://t.co/ZhMQJN6lkr https://t.co/kVjTKf0WlT,0,negative
"There will be an  #HS2 Lessons learned at some point. Let it be sooner rather than later \n""The authors of the study said there are four main ways in which public money has been wasted: corruption, underutilized projects, useless projects, and inadequate priority-setting."" https://t.co/AcKvJjLWsT",0,negative
I have had an interest in trains throughout my life but it's not quite obsessive. I can see that #HS2 is set to damage the reputation of rail in general due to the way it has been conceived &amp; promoted with no regard for the consequences or any sign of integrity by those involved. https://t.co/YfuC9HRtvT,0,negative
"The #UK is not the only country overspending on projects like #HS2 ""Is #Spain squandering money on public infrastructure projects? Report says yes https://t.co/29JEmotzex via @elpaisinenglish\n\n""Of all the wasteful spending, over a third has gone into the #AVE railway system""",0,negative
London - Liverpool 178 miles: 2hours; no changes needed\n\nLiverpool - Neston 8.8 miles: 3hours;  3 trains needed\n\nNortherners don't need the vanity project that is #HS2 we need  decent LOCAL public transport (publicly owned too). @justinmadders @transportgovuk @jeremycorbyn,0,negative
"Its a sad fact that a child born 8 years ago, no matter how prodigious its maths skills, would have been unable, as have #HS2, to calculate a plan for #Euston https://t.co/XjbyrKE1Lg",0,negative
"This royal throne of kings, this sceptred isle¡­ This blessed plot, this earth, this realm, this England.....that is being destroyed by #hs2 @Conservatives @theresa_may @PhilipHammondUK https://t.co/e3Rik5RRx2",0,negative
The #NorthernPowerhouse flagship #hs2 project is collapsing in disarray with contractors fleeing the project due to incompetence of delivery. No wonder they cant find private investment. Wonder if it'll even happen....with this uncertainty who'd invest in this! #BusinessFest https://t.co/yZ3OKhmEnf,0,negative
"There is for #hs2 with no limit it seems to how much this Government will throw at it. Isn't it time to call a halt to this monstrosity of a White Elephant that no one but the Govt want. ?100BILLION is what it will cost so there is money, just not for Essential Services. https://t.co/lCccRfpbUl",0,negative
"None of those. But strong case for taking a large knife to the overseas aid budget, scraping the already over budget #HS2 vanity project and saving costs by getting rid of House of Lords. No need for tax increases then! https://t.co/OkGPyOWnMk",0,negative
"So ?1bn over costs last week, 8mth delay this week, business case being eroded by the day and #HS2 not planned to get to Leeds for another 14 years. https://t.co/d52b5cNpaU",0,negative
"Collective price coming in at ¡°around ?1.2bn¡± over budget, another said that some bids were ¡°as much as 30% to 40% higher¡± than their individual target price. Scrap it now . #HS2 @10DowningStreet https://t.co/DIqT1ry1MF",0,negative
"Ouch! And the top earners work for #hs2 which has already spent ?3bn, is vastly over budget and years behind schedule without a piece of track being laid. https://t.co/nEWgY3BNq4",0,negative
#HS2 is 'sensible' - well I am glad you have seen all the costings because no one else has. Industry discussion is that all lots are coming in massively over expected cost and only 30% of land for P1 acquired - wonder why? https://t.co/uEn5vIM6sH,0,negative
"If we want to help people out of their cars and combat climate change, the government needs to ditch its obsession with motorways, #Heathrow expansion and #HS2 https://t.co/KDqZXqQcOV #NoThirdRunway",0,negative
"From everything I have looked at with regard to #HS2, &amp; it's quite extensive covering most aspects of the scheme, it is easy to spot lies &amp; distortions of the truth everywhere. It's like playing bullsh!t bingo &amp; it keeps me motivated. https://t.co/Kmvl7Y7tvm",0,negative
#hs2 money train. The most expensive on the planet &amp; rising! That is not a complement. @elonmusk could get to Mars with less money than this thing will cost. https://t.co/K9JtBRV1VQ,0,negative
"These shocking revelations are yet more evidence of the rotten, cynical and dishonest corporate culture at HS2 - which people living on the route are already all too familiar with: https://t.co/tv0MmObxU5 #hs2",0,negative
"Well done @SCR_Mayor @CarolineFlintMP now give a thumbs down ?? to the cripplingly expensive, massively damaging &amp; disjointed #HS2 #M18Route rejected by 94% of your constituents https://t.co/gCelC3YyVx",0,negative
At last! A positive from #hs2. Which one of the 17 PR companies came up with this one? Oh. Wait they didn't. Just more #destruction. https://t.co/EFqSr3H2hF,0,negative
Once in a century because there won't be money for anything else. It will take a hundred years to recover from #hs2 This vanity train will destroy the public's faith in big infrastructure projects. https://t.co/E1Got6zhb6,0,negative
They're going to put a 20m #HS2 ventilation shaft in the middle of the golf course.\n\nI actually think this is a great idea. Imagine how easy it'll become to get a hole in one. https://t.co/AVQI4LZNc9,0,negative
"#HS2 gets 'cause and effect' mixed up. You are imagining wonderful (miraculous) effects and are trying to fool the UK Taxpayer into believing that HS2 will be the cause. Irrational, unscientific, implausable - wrong https://t.co/PN72MBZ6A9",0,negative
"This is a positive regional transport development -affordable, beneficial &amp; welcomed by #Doncaster unlike #HS2 opposed by 94% #YorkshireWay @SheffCityRegion https://t.co/fJj6XmQvf6",0,negative
#HS2 project fundamentally holed with a real terms drop off 4.3%  from #HS2 predicted growth rates for their business case.....catastrophic impact on their figures.....@CommonsPAC @Meg_HillierMP @CherylGillan https://t.co/S9YrGEscIS,0,negative
"As predicted, the existing rail system is now facing a massive financial crisis: https://t.co/RI91HvaCWp Meanwhile, ministers still plan to waste tens of billions on #HS2.",0,negative
"As it is proving with #HS2 at #Euston having no credible engineering design. If you look at the 'Preferred Landowners Masterplan Report' - massively redacted, it talks about the possibility of shutting down services for the work - disruption https://t.co/G7HDKp8Yvv",0,negative
That's because you don't want us to see what the hell is going on with #HS2 costs.  FOI it is then! Keeping this information from the tax payer is not appropriate! @Nus_Ghani @CherylGillan @AndyMcDonaldMP   https://t.co/3WAaeg5HmS,0,negative
What does the over 80% of the UK population have to do to get this Govt to Cancel #hs2. The evidence of the damage it is and has been doing is beyond question yet our MP's really couldn't care less at the horrendous waste of money.\nWrite to your MP now &amp; complainabout #hs2 waste,0,negative
"Self immolation seems to be the order of the day with #HS2 - or is it spontaneous combustion, brought about by a toxic combination of greed and blatant lies? https://t.co/vS3hOcbHeb",0,negative
One fifth of British mammal species could be wiped out within a decade. Stop this madness! Stop #HS2 Stop #Heathrow Stop #ClimateBreakdown https://t.co/SuYi1gxw0l,0,negative
Surely #HS2 can find a better way to survey badgers than feeding them bait laced with plastic pellets?  Why is this still considered acceptable? #plasticfree #plasticpollution @friends_earth https://t.co/zAkhtKjONk,0,negative
"Ever wanted quality, accessible, local train and bus services? Scrapping #HS2 could mean ?500m each for 112 towns and cities. https://t.co/UrV5zvn92A",0,negative
"Off The Rails: It's time to ditch the white elephants like #HS2 and invest in cleaner, greener #publictransport that works for everyone, says @CraigBennett3 : https://t.co/1tjtfO5rU4   \n#RailChaos #RailReplacement",0,negative
#HS2 is classic example of how globalist corporatism works. Govt. borrows billions &amp; is subservient to banks -&gt; contracts &amp; overuns fund huge corps -&gt; plebs pay off debt through tax for a generation -&gt; train tickets cost more anyhow to fund 'investment'... who wins ? https://t.co/pk3xappzmE,0,negative
Death is a once in a lifetime opportunity too if you make the wrong decisions #HS2 is a bad decision as far as the nation is concerned https://t.co/fLfo9Z7Uc7,0,negative
Which people? Rich people? People who want to go from out of town station to out of town station? People who want to hurtle through miles of tunnel and then miles of shallow cuttings so there's nothing to see? People who want to pay through the nose for the privilege? #HS2 https://t.co/W63Spzyh27,0,negative
We will be at the Hellaby #HS2 protest tonight to demand that #FailingGrayling @Nus_Ghani listen to the 94% of Yorkshire people who opposed #HS2 plans based on @hs2ltd lies about the false benefits of the #M18Route https://t.co/deYFLZCSEY,0,negative
I think we need to support the principle of the peoples democracy by having more referendii on important matters such as #HS2 I don't know anyone who thinks it a good idea whereas lots of people think that more and improved roads is where the money should go.,0,negative
Wait until they start building #hs2.....the money they spend on this will lead to staggering cuts to #NorthernRail..... watch the Mayor and MEN claim it¡¯s London¡¯s fault and how were they to know.....yes it¡¯s London¡¯s fault.....but you had the power to do something about it! https://t.co/LR8hN5FuPc,0,negative
"Finally replaced my hat (see avatar). Original bought 7/8 years ago when doing #StopHS2 stall at #KenilworthShow on proposed line of #HS2. Lost in a pub in #Ruislip before/after HS2 meeting. Replaced now at Kenilworth Show, 2yrs after construction was meant to start. https://t.co/Rho0yFp70J",0,negative
"Knock the #HS2 on the head if you're going to extend the furlough, not fair on the tax payer having to fund it all #recession2020",0,negative
#Lockdown bill so far = ?300 billion. #HS2 is costing ?120 billion. That's a good start to paying off the bill. Simples #wato @lbc,0,negative
He will find that the voters feel the same especially with this #HS2 malarkey. https://t.co/4pksMGvHDl,0,negative
Another day of Shame for @BorisJohnson on #HS2 https://t.co/6YEn6PgcFi https://t.co/l1WbYpIfwY,0,negative
Scrap #HS2 https://t.co/bT5BpF2DHt,0,negative
Carillion liquidator hits KPMG with negligence claim. Is everyone involved with pushing #HS2 negligent? https://t.co/qhXJqt2JQg,0,negative
"Wow, Even London now no Longer net supports #HS2 Thinks that's a first. \n\nMidlands and North still oppose it most. https://t.co/wuuW7SmtYe",0,negative
Like most of the country don't need #HS2 either.. https://t.co/WrDymx6biz,0,negative
Damning report from the Chair of the PAC on #HS2\n\nhttps://t.co/zHD76himCw,0,negative
https://t.co/4JSNrupik6  Well worth another read. Only thing that is changing is increase in construction cost of #HS2 now out of control.,0,negative
In order to try &amp; control spiralling cost of #HS2 inconvenient little things like essential stations are dropped. #Crewe #Sheffield.,0,negative
"Cost of #HS2 goes up again UK companies to pay ?2,000 a year for each non-EU worker https://t.co/DYvGKio0Gy via @FT",0,negative
The Chancellor forgets the cost of #HS2. But what's ?20bn when it's the Taxpayers cash matter? https://t.co/4wNCs1VF4p,0,negative
Yet both Tory and Labour have no shame in priorotising #HS2 ?54Bn to vested interests rather than better causes https://t.co/bkfmJ3Nbeq,0,negative
#torymanifesto Why will the Tories not admit how much Public money we really have to sacrifice on #HS2 https://t.co/XVLlsBsasI,0,negative
Local development not only has to gaurd against wildlife loss but contribute to its recovery.... #HS2 just do not give a dam! @BorisJohnson how could you commit this illegal ecocide ?? https://t.co/dHGm2ukTra,0,negative
"5 years on,finally a meeting with @HS2ltd about #Settlementdeeds #blight #stress #loss #despair \n#HS2 utterly shameless in their blatant disregard for #Ruislip #Hillingdon residents. An utter disgrace.\n@BorisJohnson @DSimmonds_RNP @Andrew4Pendle @grantshapps \nWhat will you do?",0,negative
"Why when country is in recession &amp; heading for even deeper recession is Government going ahead with that White Elephant called #HS2 at estimated cost of £100 billion, everyone is obviously going to pay higher taxes. Because Tory donas have a vested interest in seeing it proceed ?",0,negative
"The destruction of ancient forest for HS2 is utterly appalling, we should be ashamed. How can we expect other countries to protect the RAINFOREST?. and it's the noise of the trains too #HS2 @BBCBreakfast",0,negative
"Your actions speak louder than words #BorisJohnson \n#HS2 is NOT wanted, not needed and we cannot afford it in finances nor MORE importantly in the cost against our environment.",0,negative
Not a word on £106 BILLION #HS2 waste of taxpayers money either https://t.co/9z03WOgcmI,0,negative
"People still dont seem to see that this is 1 tree while #HS2 are cutting down 1,000s like this one across the country #EveryTreeMatters https://t.co/fwQpQjjb3G https://t.co/aRooN3MUQ4",0,negative
"Back in 2010 around August, those against #HS2 had already poured scorn on the budget for #HS2 to which those in favour said we were mad. Each and every year we stated the methodology used by #HS2 was wrong &amp; we were proved right time and again, but #HS2 continued to lie &amp; lie. https://t.co/nm3DG0l6eZ",0,negative
Haven't we lost enough ancient woodland thanks to the government giving #HS2 the go ahead? Now this....\n\nCampaign launched against reservoir plans which would ‘destroy’ ancient woodland https://t.co/e752HFAImG,0,negative
Idiotic to UP #taxes. The £1 has devalued 20% against the US $ since #Brexit drums &amp; against most currencies! So Everything imported UP! With #China stamp on it. Food banks rampant. Pensioners (on basic pension only) povertous &amp; now being killed off by #covid-19. \nFk taxes &amp; #HS2 https://t.co/bgwUSgVRTw,0,negative
"I wrote a piece about Britain's remarkable ancient woodlands and the threats these irreplaceable habitats face, including #HS2. I'm deeply grateful to @butnorain for beautifully illustrating the post as they document what stands to be saved or lost. https://t.co/LDxnVRec34",0,negative
Should anyone be above the law? #HS2 lies #lockdown lies https://t.co/lj0uvpV83t,0,negative
"#AskRishi Why is the #behemoth of #hs2 going ahead? .@RishiSunak HS2 threatens 350 unique habitats, 67 irreplaceable ancient woods, 30 river corridors, 24 SSSIs plus hundreds of other sensitive areas. Stop #Ecocide &amp; live in a new way. #NHSnotHS2 #homeworking",0,negative
"What's happening here is illegal, and cruel.\n\nIf you support RSPB, RSPCA, if you can't stand the torture and death of animals - #HS2 development is a stunning effort to enforce that needless destruction. And now, during nesting season? A pandemic? A #biodiversity emergency? https://t.co/51YLrD390t",0,negative
"Just waiting for the government to stop helping people on furlough because we don’t have the money, while saying nothing about what the #HS2 bill is this week. We do have the money, this gov is still choosing vanity projects over the public health @LBC @mrjamesob",0,negative
Where am I living - #HS2 is a ridiculous project costing millions we simply do not have -it is cutting down huge swaths of ancient woodlands -the protests are peaceful but the heavy handed bailiffs are not following social distancing or the law- all this is happening now #stopHS2 https://t.co/HQj8xlFzzZ,0,negative
